"","province","year","population","Jan_rain","Jan_temp","dry_season_temp","pre_season_rate","dengue_rate"
"50","Nan",2004,455943,32.3727998733519,21.5100036621094,22.8646667480469,0,7.67639814625951
"51","Nan",2005,455421,2.29926124960184,23.8466634114583,23.3166666666667,0.2193256613217,5.05027216575432
"52","Nan",2006,454898,11.7910706102848,23.4066609700521,23.7013346354167,0.219577050684971,9.89232751078264
"53","Nan",2007,454376,6.86992600560188,22.0066670735677,23.1666707356771,0.219829500239614,8.1430357237178
"54","Nan",2008,453855,32.3653312921523,21.9033345540365,23.4806681315104,0.220082046586968,16.525101629375
"55","Nan",2009,453335,2.35733353346586,23.0666748046875,22.4133321126302,0.220334688391667,7.94114727519384
"56","Nan",2010,452815,3.56814654171465,23.4333333333333,24.4699991861979,0.66176227293282,30.9177036979782
"57","Nan",2011,452295,7.59315979480742,23.4333435058594,23.1780008951823,0.220840740699844,5.08517670989067
"58","Nan",2012,451776,2.4829318523407,24.2033325195313,24.2453348795573,0.221094639560464,13.2809179770506
"59","Nan",2013,451258,11.7745915055275,24.9166605631511,25.038661702474,4.6483212919677,28.1435453775889
"60","Nan",2014,450740,2.13182446360588,23.0200032552083,23.2466634114583,0.221602719508574,13.0895860141101
"61","Lamphun",2000,413299,31.8735634684564,23.1700073242188,23.8840026855469,0,1.69368907256006
"62","Lamphun",2001,413244,2.23964517563581,24.1700073242188,25.1679992675781,0.241955581794294,67.7565796478594
"63","Lamphun",2002,413188,12.311562538147,24.089990234375,24.6679992675781,1.45192670673984,31.7046961673621
"64","Lamphun",2003,413132,9.39742267131804,23.4599853515625,24.6899963378906,3.14626755859318,36.3080080942653
"65","Lamphun",2004,413076,9.81228415668012,23.7799926757813,25.1899963378907,1.21026693647551,46.9647231986366
"66","Lamphun",2005,413020,2.10645043477416,25.7799926757813,25.1440002441407,1.21043101027414,39.4654011912256
"67","Lamphun",2006,412965,10.2681514695287,24.5200134277344,25.1800109863281,1.2105951285652,24.9415810056542
"68","Lamphun",2007,412909,4.16946225613355,23.5599914550781,24.652001953125,0,40.686931018699
"69","Lamphun",2008,412853,21.2370861768722,23.6299987792969,24.5920043945313,3.14839347168504,26.1594320496642
"70","Lamphun",2009,412797,1.57771502085961,24.7499938964844,23.7580017089844,0.242216963422816,9.6899929020802
"71","Lamphun",2010,412741,1.57677150936797,24.4399963378906,25.5,0.726749467656015,9.44902493331169
"72","Lamphun",2011,412686,6.73669009469448,22.5500122070313,22.75400390625,0.969130762390943,9.93491419626544
"73","Lamphun",2012,412630,13.1248549073935,23.2199951171875,23.789990234375,0.484629960793436,8.96687104670043
"74","Lamphun",2013,412574,11.553798571229,24.2300048828125,24.45400390625,7.75513171606524,72.4718474746349
"75","Lamphun",2014,412519,0.866032497026027,22.339990234375,22.8619934082031,0.484761521569464,2.90895692077213
"76","Lampang",2000,782152,34.9196525812148,23.4625030517578,24.0054992675781,0.128008847971572,4.60268592294081
"77","Lampang",2001,778161,1.54929113419106,24.3425079345703,25.4024993896484,2.55704773496712,56.2865525257627
"78","Lampang",2002,774190,9.62082431217035,24.5775009155274,25.021501159668,2.0561297726306,47.9210529714928
"79","Lampang",2003,770240,15.0926167964935,23.7449966430664,24.9049987792969,2.71251243234865,49.8545907769007
"80","Lampang",2004,766309,17.3324560622374,24.1025024414063,25.3014968872071,2.72642293311176,30.666480492856
"81","Lampang",2005,762399,2.17072070638339,25.4149948120117,24.8729995727539,0.913469631702094,16.5267792848627
"82","Lampang",2006,758508,10.775791183114,24.8374954223633,25.0674942016602,0.393494744877682,10.2833457260833
"83","Lampang",2007,754637,5.06961683928966,23.2975021362305,24.6254989624024,0.263675531438034,10.7336374972338
"84","Lampang",2008,750786,24.946501215299,23.8774963378906,24.8934982299805,0.530056172702902,41.8228363341884
"85","Lampang",2009,746955,1.83758785839503,25.0000015258789,24.3754989624024,1.86471244802114,11.2456573689178
"86","Lampang",2010,743143,2.24056318681687,24.8174987792969,25.9269989013672,2.00815310159247,57.1895314899017
"87","Lampang",2011,739351,7.02217999473214,23.7425018310547,23.7625030517578,0.672818017528255,5.68065776606781
"88","Lampang",2012,735578,9.57754722237586,24.4475112915039,24.8565017700196,0.405761269004843,7.74900826288986
"89","Lampang",2013,731825,11.6273962159951,25.3825012207031,25.5334991455078,5.98169058889744,112.731868957743
"90","Lampang",2014,728090,1.28796315255264,23.4700027465821,23.8780014038086,0.819868137874492,5.63117197049815
"91","Phrae",2000,492561,37.5829926133154,23.4599955240886,24.0673360188802,0.20298056664055,1.01510269793995
"92","Phrae",2001,485621,1.09180788742379,24.2199951171875,25.3633341471354,0.60906161876397,56.4226011642824
"93","Phrae",2002,478779,9.17183368653058,24.696669514974,25.1686665852865,24.5047063450716,92.7358969378356
"94","Phrae",2003,472033,17.9002938121557,23.946659342448,24.9473327636719,3.34183412388597,32.2011384797249
"95","Phrae",2004,465382,18.875183865428,23.6699971516927,25.0613301595052,0.635548785784045,30.9423226510694
"96","Phrae",2005,458825,1.99706479907036,25.1,24.7440002441406,0.429754481264853,17.2178935323925
"97","Phrae",2006,452360,8.86833203583955,24.8766723632813,25.2066670735677,3.48716831035798,23.8747899902732
"98","Phrae",2007,445986,5.43450470268725,23.4966674804688,24.7026672363282,0.442125740560615,18.3862273703659
"99","Phrae",2008,439702,28.0282160639763,23.6999959309896,25.0586629231771,0.672666855013386,27.5186376227536
"100","Phrae",2009,433507,1.21316656493582,24.9399963378906,24.3873311360677,0.22742675721284,21.9142943481882
"101","Phrae",2010,427399,2.00783181982115,25.0733378092448,26.0793375651042,0.69203034783752,19.8877395595217
"102","Phrae",2011,421376,4.12685148976743,24.5800008138021,24.3713317871094,0.467946813165216,7.83148541919806
"103","Phrae",2012,415439,2.95984058082104,25.3366638183594,25.4893330891927,0,37.0692207520238
"104","Phrae",2013,409586,10.5531163215637,26.1399983723958,26.1946655273438,2.64780148228741,62.7462852734224
"105","Phrae",2014,403815,1.4317634915933,24.2566670735677,24.4626668294271,1.22074484967748,19.315775788418
"106","Tak",2000,486146,31.8735634684564,24.0666646321615,24.5309997558594,0,8.43368041699407
"107","Tak",2001,490028,2.23964517563581,25.0850006103516,25.9433308919271,3.90829092494847,213.457190201376
"108","Tak",2002,493940,12.311562538147,25.398334757487,25.5709991455078,9.79535863256793,82.3986719034701
"109","Tak",2003,497883,9.39742267131804,24.5766642252605,25.4416646321615,1.61962991456452,33.3411664989566
"110","Tak",2004,501858,9.81228415668012,24.571664428711,25.7800018310547,2.20935440655736,24.1104057322988
"111","Tak",2005,505865,2.10645043477416,26.5266662597656,25.7573354085287,3.38741237561223,57.3275478635604
"112","Tak",2006,509903,10.2681514695287,25.6900014241536,25.8803314208984,3.95362399059037,66.2871173536928
"113","Tak",2007,513974,4.16946225613355,24.5450022379558,25.4153340657552,3.3339674408662,44.5547829267628
"114","Tak",2008,518077,21.2370861768722,24.561669921875,25.3803314208985,6.6151206092137,95.3526213284898
"115","Tak",2009,522213,1.57771502085961,25.8066701253255,24.4779998779297,4.63251601595902,61.8521561125441
"116","Tak",2010,526382,1.57677150936797,25.6016682942708,26.2576670328776,9.76612991250697,183.516913572273
"117","Tak",2011,530585,6.73669009469448,24.3066701253255,23.9690022786458,11.5885421613961,45.2330917760585
"118","Tak",2012,534821,13.1248549073935,25.0450022379558,25.1920033772787,3.58095309893796,42.6310859147266
"119","Tak",2013,539091,11.553798571229,25.8283376057943,25.8156677246094,8.04007322075984,68.2630576284894
"120","Tak",2014,543394,0.866032497026027,24.0983317057292,24.1576649983724,1.85497439207852,25.948022981483
"121","Sukhothai",2000,593264,30.0742482344309,24.8849884033203,25.4300048828125,0.505728214914262,11.124895493406
"122","Sukhothai",2001,596812,2.11268156642715,26.1599975585938,26.9429962158203,19.7214056474015,143.428751432612
"123","Sukhothai",2002,600380,10.4051773150762,26.3250061035156,26.4150024414063,8.88051848823415,68.2900829474666
"124","Sukhothai",2003,603970,14.6638502677282,25.9499908447266,26.4309936523438,5.49651887138146,36.0945080053645
"125","Sukhothai",2004,607582,21.1817933619022,25.4049926757813,26.6620025634766,2.64913820222859,18.5983126557403
"126","Sukhothai",2005,611214,1.91140384972096,27.6350036621094,26.525,2.13962888959844,17.8333611468324
"127","Sukhothai",2006,614869,14.4589796513319,26.6350036621094,26.7070007324219,1.47247936074763,18.2152621127427
"128","Sukhothai",2007,618546,8.23304539422193,25.8149963378906,26.438998413086,1.78899895750152,16.1669463548386
"129","Sukhothai",2008,622244,20.9258503317833,25.2900024414063,26.2890014648438,2.58671141677418,44.8377163942119
"130","Sukhothai",2009,625965,3.13645603026573,26.7600036621094,25.5420013427734,1.92850393093385,26.9983146022541
"131","Sukhothai",2010,629708,4.2021249709651,27.1549926757813,27.3719940185547,4.63284688441047,32.8723789438915
"132","Sukhothai",2011,633473,11.2459244268636,27.2399993896485,26.3390014648438,5.08172041644699,80.6664214575838
"133","Sukhothai",2012,637260,12.1986977159977,28.0400024414063,27.8969970703125,3.47291834063962,27.7751624140853
"134","Sukhothai",2013,641071,9.17774438858032,28.6950012207031,28.5080017089844,9.57223111445878,31.6657593308697
"135","Sukhothai",2014,644904,0.943083007509511,26.975,26.7509948730469,1.8718675466524,12.2498852542394
"136","Uttaradit",2000,464474,32.8086438775063,24.0733276367188,24.705332438151,0,5.16713529713181
"137","Uttaradit",2001,461818,1.62665693764575,25.1599975585938,26.1706644694011,10.7648652023579,202.24417411188
"138","Uttaradit",2002,459176,8.86371995136143,25.5733276367188,25.7719991048177,39.1929288161137,76.2234960015332
"139","Uttaradit",2003,456549,17.6186389625072,25.1933329264323,25.7213338216146,8.27569385159503,61.767740154945
"140","Uttaradit",2004,453937,23.9795449897647,24.0466654459636,25.5713338216146,1.09517269778271,15.8612318449476
"141","Uttaradit",2005,451341,2.00836819969118,25.8733357747396,25.3686665852865,1.10147443367692,13.0721560859749
"142","Uttaradit",2006,448759,13.7920023910701,25.6633341471355,25.8706644694011,1.55093377291228,35.2082075234146
"143","Uttaradit",2007,446192,7.89226554706692,24.6899963378906,25.5766642252604,4.01106161659153,36.531358697601
"144","Uttaradit",2008,443640,23.7857205718756,24.0800008138021,25.6513326009115,5.37885036038297,129.835001352448
"145","Uttaradit",2009,441102,2.94167540606577,25.8366638183594,25.1460001627604,2.028671896132,7.02785296824771
"146","Uttaradit",2010,438578,4.04363036365248,26.3533365885417,26.8259969075521,0.68011480337881,16.8727113535107
"147","Uttaradit",2011,436070,10.3327332688496,25.4533325195313,25.0239990234375,1.82407690308223,32.5635792418648
"148","Uttaradit",2012,433575,9.76975625008346,26.2666666666667,26.1953369140625,0.687962941729539,28.3687943262411
"149","Uttaradit",2013,431095,9.82695616781713,26.9399963378906,26.9053304036458,4.61281208556766,20.413133995987
"150","Uttaradit",2014,428629,1.2402683715336,25.1733337402344,25.1046691894531,0.231967431772579,3.26622790338498
"151","Kamphaeng Phet",2000,674027,28.0342951416969,25.0949951171875,25.5769989013672,1.18796237723151,27.5953337180855
"152","Kamphaeng Phet",2001,685452,2.16150598786771,26.4050079345703,27.2320007324219,31.1560219397739,299.218617787971
"153","Kamphaeng Phet",2002,697070,8.55560621619224,26.5849853515625,26.62099609375,24.5093748358747,100.563788428709
"154","Kamphaeng Phet",2003,708885,17.3369841128588,25.8750091552735,26.4510040283203,10.9027787740112,68.840503043512
"155","Kamphaeng Phet",2004,720900,29.0839061141014,25.2950073242188,26.668002319336,6.77119702067331,37.4531835205993
"156","Kamphaeng Phet",2005,733119,2.01967160031199,27.870004272461,26.6829986572266,4.71632681370509,36.6925424112593
"157","Kamphaeng Phet",2006,745545,18.7156727463007,26.6849914550781,26.7289978027344,6.00175414905356,42.6533609641269
"158","Kamphaeng Phet",2007,758182,10.3500263914466,25.8200012207031,26.5,5.23107257107217,45.1079028518219
"159","Kamphaeng Phet",2008,771033,19.5432250797748,25.4150024414063,26.322998046875,10.023978411516,73.9267969075254
"160","Kamphaeng Phet",2009,784101,4.67018424719572,26.8799987792969,25.5720031738281,2.72361883343514,20.660603672231
"161","Kamphaeng Phet",2010,797392,6.07942890748382,27.3900085449219,27.441000366211,6.75933330017434,26.4612637197263
"162","Kamphaeng Phet",2011,810907,16.5386150479317,27.0799957275391,26.0920013427735,3.76226498384734,75.4710466181695
"163","Kamphaeng Phet",2012,824651,16.5796719193458,27.8850036621094,27.6350036621094,7.89239703196544,60.5104462372567
"164","Kamphaeng Phet",2013,838629,9.10079601407049,28.4150024414063,28.2209991455078,11.0349711574957,42.4502372324353
"165","Kamphaeng Phet",2014,852843,1.0487732514739,26.8149963378906,26.4519958496094,1.7886335912543,23.2164653986724
"166","Phitsanulok",2000,792678,32.3601403633753,23.3633361816406,24.125331624349,0.883772547247112,11.7323806135657
"167","Phitsanulok",2001,803945,1.49719834234566,24.6133260091146,25.806669108073,22.5816788153576,378.757253294691
"168","Phitsanulok",2002,815371,7.11685343086719,24.6233256022136,24.8806660970052,10.1997027159818,106.454607779771
"169","Phitsanulok",2003,826960,20.3856577575207,24.4833312988281,25.0386657714844,10.4247023747472,66.6295830511754
"170","Phitsanulok",2004,838714,30.1802040338516,23.696669514974,25.075331624349,6.28809132243398,37.9151892063325
"171","Phitsanulok",2005,850634,2.11286815007528,25.7466573079427,24.9693277994792,2.02691263052721,30.3303183272712
"172","Phitsanulok",2006,862724,16.4074720342954,25.2533406575521,25.3039998372396,3.17410308076094,34.4258418683148
"173","Phitsanulok",2007,874986,9.18999292949837,24.5166666666667,25.1693318684896,1.62276695675558,39.2006272100354
"174","Phitsanulok",2008,887422,23.8172604839007,23.4300069173177,24.9746663411459,6.62867748741123,98.9382728848282
"175","Phitsanulok",2009,900035,3.89923400928578,25.17666015625,24.4026652018229,5.18355416025296,35.3319593126934
"176","Phitsanulok",2010,912828,5.24233478556078,25.763330078125,26.0306660970052,4.55537840195104,30.8930050349025
"177","Phitsanulok",2011,925801,13.5567966302236,24.4899943033855,24.0559977213542,4.60108585626208,69.7774143687466
"178","Phitsanulok",2012,938960,11.8807585636775,25.3533365885417,25.2573323567709,3.45646634643946,45.9018488540513
"179","Phitsanulok",2013,952305,9.99206117788951,25.9000081380208,25.9433329264323,8.52006475249212,33.9177049369687
"180","Phitsanulok",2014,965840,1.40979032218456,24.273329671224,24.1313293457032,0.735058620925019,4.14147270769486
"181","Phichit",2000,572989,28.0342951416969,24.7900024414063,25.3860046386719,1.04976590220381,26.1785130255555
"182","Phichit",2001,570465,2.16150598786771,26.1400085449219,27.1679992675782,27.0511301264073,212.107666552725
"183","Phichit",2002,567952,8.55560621619224,26.1199890136719,26.1279968261719,15.2507165207331,78.3516916922557
"184","Phichit",2003,565450,17.3369841128588,25.4800048828125,26.0099975585937,31.8688903287602,103.634273587408
"185","Phichit",2004,562959,29.0839061141014,24.610009765625,26.1639953613281,7.42771244141834,46.362168470528
"186","Phichit",2005,560479,2.01967160031199,27.4599853515625,26.2419921875,14.3882591805087,71.5459455215985
"187","Phichit",2006,558010,18.7156727463007,26.2099853515625,26.2960021972656,13.2029924403947,33.3327359724736
"188","Phichit",2007,555552,10.3500263914466,25.6599975585938,26.1920043945313,5.91387251124532,112.680721156615
"189","Phichit",2008,553105,19.5432250797748,24.8200012207031,25.9079956054687,14.9400956166119,129.089413402519
"190","Phichit",2009,550668,4.67018424719572,26.3099914550781,25.3699951171875,11.0286473635205,48.3049677845816
"191","Phichit",2010,548243,6.07942890748382,27.3999877929688,27.14599609375,8.17189304626381,25.5361217562285
"192","Phichit",2011,545827,16.5386150479317,25.7300048828125,25.0700012207031,13.132862617489,158.658329470693
"193","Phichit",2012,543423,16.5796719193458,26.5800109863281,26.3740051269531,5.67945521199941,37.1717796265524
"194","Phichit",2013,541029,9.10079601407049,27.0299926757813,26.9739929199219,19.1379459463438,44.3599141635661
"195","Phichit",2014,538646,1.0487732514739,25.4900146484375,25.1700073242188,3.14216058658593,18.3794180222261
"196","Phetchabun",2000,965784,26.4756177663803,24.7359924316406,25.2839965820313,0.829232089623404,21.4333639820084
"197","Phetchabun",2001,963182,1.85875434800983,26.29599609375,27.0219995117188,24.0219345112365,254.676686233754
"198","Phetchabun",2002,960587,6.59240686893465,26.2700012207031,26.2339990234375,15.5733807317828,167.189437291989
"199","Phetchabun",2003,957999,25.1967054605484,26.1340026855469,26.2116003417969,4.58053252854765,48.3299043109648
"200","Phetchabun",2004,955418,43.9208117723464,24.443994140625,26.039599609375,1.87891636630101,72.9523622121417
"201","Phetchabun",2005,952844,1.52131067961455,27.89599609375,26.4596020507813,5.96597510199724,70.9455062948394
"202","Phetchabun",2006,950277,22.8406360149384,26.2859924316406,26.2171997070313,3.67321408331269,54.5104216980943
"203","Phetchabun",2007,947716,16.3602116703987,25.8080017089844,26.3832006835938,1.36802216616839,53.6025560399951
"204","Phetchabun",2008,945163,20.3033786416054,24.1200012207032,26.0499975585938,7.4916958244875,138.917837452376
"205","Phetchabun",2009,942616,6.25393804907799,26.8619995117188,25.5091967773438,2.75084826638368,45.5116399467015
"206","Phetchabun",2010,940077,9.4528318941593,27.4960021972656,27.2319995117188,7.9565804102625,152.327947604292
"207","Phetchabun",2011,937544,20.2643930912018,26.2679992675781,25.4411975097656,6.38245590520776,75.8364407430478
"208","Phetchabun",2012,935018,10.3463833332062,27.1319946289063,26.8251989746094,3.51983480241994,32.1918936319942
"209","Phetchabun",2013,932498,4.42563602328301,27.6440002441407,27.5900012207032,15.0799235950538,179.410572462354
"210","Phetchabun",2014,929986,1.09718402847648,26.1080017089844,25.7383996582031,0.857910687207908,12.7958915510556
"211","Uthai Thani",2000,304122,40.5921453237533,25.6899963378906,25.9600036621094,3.28744066169606,26.9628635876392
"212","Uthai Thani",2001,303453,6.7910998997589,26.9999938964844,27.5980041503906,31.8950947317195,255.723291580574
"213","Uthai Thani",2002,302785,13.2504702409109,27.2300048828125,27.1080017089844,9.22712907764959,151.592714302228
"214","Uthai Thani",2003,302118,17.6033605833848,26.4699951171875,26.8459899902344,9.90802054262926,42.3675517513025
"215","Uthai Thani",2004,301453,29.5977335373561,25.589990234375,26.8120056152344,4.63395097279871,27.5333136508842
"216","Uthai Thani",2005,300790,2.75586943080028,28.0200134277344,26.9120056152344,7.29798675083678,55.5204627813425
"217","Uthai Thani",2006,300128,28.6922167241573,26.9699951171875,26.8539978027344,6.31669935835633,34.3186906919714
"218","Uthai Thani",2007,299467,9.32548430065313,26.0500122070313,26.7900024414063,4.66467640473398,50.7568446606805
"219","Uthai Thani",2008,298808,31.0666019320488,26.1400085449219,26.7659973144531,15.0266974324383,85.0044175524082
"220","Uthai Thani",2009,298150,6.52919262150925,27.1700073242188,25.8160034179688,1.33865224491981,16.0992788864665
"221","Uthai Thani",2010,297493,7.22250827898583,27.7499938964844,27.4940002441406,4.02481972161664,25.5468195890323
"222","Uthai Thani",2011,296839,19.0761545101801,26.089990234375,25.4380004882813,2.35299654109508,31.6669979349075
"223","Uthai Thani",2012,296185,24.3877853155136,26.8000122070313,26.6640014648438,5.72701026482369,85.4195857318905
"224","Uthai Thani",2013,295533,9.63158049186069,27.2400146484375,27.2279968261719,22.9586238330773,48.0487796625081
"225","Uthai Thani",2014,294883,2.69788437585036,25.7199951171875,25.4340026855469,2.36860181434899,17.973230060736
"226","Nakhon Sawan",2000,1090379,28.0342951416969,25.8200012207031,26.1615020751953,1.55939983286903,19.3510696739391
"227","Nakhon Sawan",2001,1080199,2.16150598786771,27.2125030517578,27.9744995117188,48.3318185695066,279.855841377376
"228","Nakhon Sawan",2002,1070114,8.55560621619224,27.2399993896485,26.9915023803711,16.2932941059934,92.3266119310653
"229","Nakhon Sawan",2003,1060123,17.3369841128588,26.1924987792969,26.6159988403321,21.5864851782147,105.459460836148
"230","Nakhon Sawan",2004,1050225,29.0839061141014,25.1550003051758,26.7335006713867,7.35763680252197,37.2301173558047
"231","Nakhon Sawan",2005,1040420,2.01967160031199,28.5174957275391,27,9.1408983789188,87.7530228177082
"232","Nakhon Sawan",2006,1030706,18.7156727463007,26.8275009155274,26.8405029296875,10.764883412468,60.4440063412845
"233","Nakhon Sawan",2007,1021083,10.3500263914466,26.3049942016602,26.7869979858399,4.75402297066283,83.6366877129479
"234","Nakhon Sawan",2008,1011550,19.5432250797748,25.7200027465821,26.496501159668,19.5870463027981,143.146656121793
"235","Nakhon Sawan",2009,1002106,4.67018424719572,27.1849990844727,25.9755004882813,6.12920765162375,52.3896673605387
"236","Nakhon Sawan",2010,992750,6.07942890748382,28.4450012207031,27.8315002441406,6.38654992585615,34.0468395870058
"237","Nakhon Sawan",2011,983481,16.5386150479317,27.6175018310547,26.5570022583008,11.9869050616973,138.894396536385
"238","Nakhon Sawan",2012,974299,16.5796719193458,28.4200073242188,28.0860000610352,3.96550619686603,114.954444169603
"239","Nakhon Sawan",2013,965202,9.10079601407049,28.8474975585938,28.669499206543,31.6124721466408,76.1498629302467
"240","Nakhon Sawan",2014,956191,1.0487732514739,27.3350006103516,26.868000793457,2.48652613649785,22.6942106754822
"241","Nong Khai",2000,883704,40.5762454867363,22.8066650390625,23.7166666666667,0,4.97904275639807
"242","Nong Khai",2001,877281,4.90075496630744,24.5366556803385,25.5320007324219,1.24476068909952,34.9944886530086
"243","Nong Khai",2002,870903,7.91729127615691,24.3233378092448,24.8873352050781,3.30566830924185,57.411675008583
"244","Nong Khai",2003,864573,31.3815923929213,24.1233256022136,24.4419962565105,2.18164365032616,27.0653837212127
"245","Nong Khai",2004,858288,41.5691806077956,21.8366739908855,23.3513326009115,0.925312263973083,22.1370915124061
"246","Nong Khai",2005,852049,7.32895954325797,25.7699930826823,24.6633321126302,2.33022015920064,23.707556725024
"247","Nong Khai",2006,845855,16.2443170100451,24.676670328776,24.6353332519531,1.99519041745252,26.8367509797779
"248","Nong Khai",2007,839706,17.9962416142225,24.6233357747396,24.7140014648438,1.65513001637396,36.798593793542
"249","Nong Khai",2008,833602,23.6862726807594,19.8166646321615,23.559999593099,1.9054288048436,12.955823042651
"250","Nong Khai",2009,827542,3.64776802435518,26.1933329264323,24.5573323567709,0.719767946813947,25.6180350967081
"251","Nong Khai",2010,821526,8.4121850207448,25.6166625976563,25.7106648763021,6.64618835056106,55.2630105437929
"252","Nong Khai",2011,815555,5.83913938701153,25.0033304850261,24.3393330891927,0.608623464138688,9.44142332522025
